gender,sport,location,year,rank,name,country,results 
M,10000m,montreal,1976,5,ilie floroiu,ROU,0:27:59.93
M,10000m,montreal,1976,6,mariano haro cisneros,ESP,0:28:00.28
M,10000m,montreal,1976,7,mark smet,BEL,0:28:02.80
M,10000m,montreal,1976,8,bernie ford,GBR,0:28:17.78
M,10000m,montreal,1976,9,jean paul gomez,FRA,0:28:24.07
M,10000m,montreal,1976,10,josephus j.m. hermens,NED,0:28:25.04
M,10000m,montreal,1976,11,karel lismont,BEL,0:28:26.48
M,10000m,montreal,1976,12,christopher wardlaw,AUS,0:28:29.91
M,10000m,montreal,1976,13,garry brian bjorklund,USA,0:28:38.08
M,10000m,montreal,1976,14,dave fitzsimons,AUS,0:29:17.74
M,marathon,montreal,1976,1,waldemar cierpinski,GDR,2:09:55.00
M,marathon,montreal,1976,2,frank charles shorter,USA,2:10:45.80
M,marathon,montreal,1976,3,karel lismont,BEL,2:11:12.60
M,marathon,montreal,1976,4,donald franklin kardong,USA,2:11:15.80
M,marathon,montreal,1976,5,lasse viren,FIN,2:13:10.80
M,marathon,montreal,1976,6,jerome drayton,CAN,2:13:30.00
M,marathon,montreal,1976,7,leonid moseyev,URS,2:13:33.40
M,marathon,montreal,1976,8,franco fava,ITA,2:14:24.60
M,marathon,montreal,1976,9,aleksandr gotsky,URS,2:15:34.00
M,marathon,montreal,1976,10,rik schoofs,BEL,2:15:52.40
M,marathon,montreal,1976,11,singh singh,IND,2:16:22.00
M,marathon,montreal,1976,12,sop-choe chang,PRK,2:16:33.20
M,marathon,montreal,1976,13,massimo magnani,ITA,2:16:56.40
M,marathon,montreal,1976,14,goran bengtsson,SWE,2:17:39.60
M,marathon,montreal,1976,15,kazimierz orzel,POL,2:17:43.40
M,marathon,montreal,1976,16,hakan spik,FIN,2:17:50.60
M,marathon,montreal,1976,17,jack foster,NZL,2:17:53.40
M,marathon,montreal,1976,18,mario cuevas,MEX,2:18:08.80
M,marathon,montreal,1976,19,rodolfo gomez,MEX,2:18:21.20
M,marathon,montreal,1976,20,shigeru so,JPN,2:18:26.00
M,marathon,montreal,1976,21,moriyasu mizukami,JPN,2:18:44.20
M,marathon,montreal,1976,22,ana cleto pereira pinto,POR,2:18:53.40
M,marathon,montreal,1976,23,jose de jesus,PUR,2:19:34.80
M,marathon,montreal,1976,24,yuri velikorodnykh,URS,2:19:45.60
M,marathon,montreal,1976,25,josephus j.m. hermens,NED,2:19:48.20
M,marathon,montreal,1976,26,george jeffery norman,GBR,2:20:04.80
M,marathon,montreal,1976,27,jukka olavi toivola,FIN,2:20:26.60
M,marathon,montreal,1976,28,jorgen pilegaard jensen,DEN,2:20:44.60
M,marathon,montreal,1976,29,mikhail koussis,GRE,2:21:42.00
M,marathon,montreal,1976,30,thomas howard,CAN,2:22:08.80
M,marathon,montreal,1976,31,keith angus,GBR,2:22:18.60
M,marathon,montreal,1976,32,akio usami,JPN,2:22:29.60
M,marathon,montreal,1976,33,rigoberto mendoza perez,CUB,2:22:43.20
M,marathon,montreal,1976,34,fernand kolbeck,FRA,2:22:56.80
M,marathon,montreal,1976,35,christopher wardlaw,AUS,2:23:56.80
M,marathon,montreal,1976,36,wayne yetman,CAN,2:24:17.40
M,marathon,montreal,1976,37,huseyin aktas,TUR,2:24:30.00
M,marathon,montreal,1976,38,veli balli,TUR,2:24:47.00
M,marathon,montreal,1976,39,james mcnamara,IRL,2:24:57.20
M,marathon,montreal,1976,40,william henry rodgers,USA,2:25:14.80
M,marathon,montreal,1976,41,hipolito lopez,HON,2:26:00.00
M,marathon,montreal,1976,42,daniel mcdaid,IRL,2:27:07.20
M,marathon,montreal,1976,43,eusebio cardoso,PAR,2:27:22.80
M,marathon,montreal,1976,44,chang-son kim,PRK,2:27:38.80
M,marathon,montreal,1976,45,barrington watson,GBR,2:28:32.20
M,marathon,montreal,1976,46,agustin fernandez diaz,ESP,2:28:37.80
M,marathon,montreal,1976,47,jerzy gros,POL,2:28:45.80
M,marathon,montreal,1976,48,jairo cubillos ramirez,COL,2:29:04.40
M,marathon,montreal,1976,49,luis antonio raudales,HON,2:29:25.00
M,marathon,montreal,1976,50,baikuntha manandhar,NEP,2:30:07.00
M,marathon,montreal,1976,51,antonio banos alonso,ESP,2:31:01.60
M,marathon,montreal,1976,52,chun-son koh,PRK,2:31:54.80
M,marathon,montreal,1976,53,victor serrano,PUR,2:34:59.60
M,marathon,montreal,1976,54,günther mielke,FRG,2:35:44.80
M,marathon,montreal,1976,55,nigel cusack,IRL,2:35:47.20
M,marathon,montreal,1976,56,tau john tokwepota,PNG,2:38:04.60
M,marathon,montreal,1976,57,victor idava,PHI,2:38:23.20
M,marathon,montreal,1976,58,raymond swan,BER,2:39:18.40
M,marathon,montreal,1976,59,john kokinai,PNG,2:41:49.00
M,marathon,montreal,1976,60,lucio guachalla,BOL,2:45:31.80
M,100m,munich,1972,1,valeriy borzov,URS,0:00:10.14
M,100m,munich,1972,2,robert taylor,USA,0:00:10.24
M,100m,munich,1972,3,lennox miller,JAM,0:00:10.33
M,100m,munich,1972,4,aleksandr kornelyuk,URS,0:00:10.36
M,100m,munich,1972,5,mike fray,JAM,0:00:10.40
M,100m,munich,1972,6,jobst hirscht,FRG,0:00:10.40
M,100m,munich,1972,7,zenon nowosz,POL,0:00:10.46
W,100m,munich,1972,1,renate stecher,GDR,0:00:11.07
W,100m,munich,1972,2,raelene ann boyle,AUS,0:00:11.23
W,100m,munich,1972,3,silvia chivas baro,CUB,0:00:11.24
W,100m,munich,1972,4,iris la verne davis,USA,0:00:11.32
W,100m,munich,1972,5,annegret richter,FRG,0:00:11.38
W,100m,munich,1972,6,alice annum,GHA,0:00:11.41
W,100m,munich,1972,7,barbara ann ferrell,USA,0:00:11.45
W,100m,munich,1972,8,eva lehocka-gleskova,TCH,0:00:12.48
M,200m,munich,1972,1,valeriy borzov,URS,0:00:20.00
M,200m,munich,1972,2,lawrence j. black,USA,0:00:20.19
M,200m,munich,1972,3,pietro mennea,ITA,0:00:20.30
M,200m,munich,1972,4,lawrence godfrey burton,USA,0:00:20.37
M,200m,munich,1972,5,charles kenneth smith,USA,0:00:20.55
M,200m,munich,1972,6,siegfried schenke,GDR,0:00:20.56
M,200m,munich,1972,7,martin jellinghaus,FRG,0:00:20.65
M,200m,munich,1972,8,hans-joachim zenk,GDR,0:00:21.05
W,200m,munich,1972,1,renate stecher,GDR,0:00:22.40
W,200m,munich,1972,2,raelene ann boyle,AUS,0:00:22.45
W,200m,munich,1972,3,irena szewińska,POL,0:00:22.74
W,200m,munich,1972,4,ellen stropahl-streidt,GDR,0:00:22.75
W,200m,munich,1972,5,annegret kroniger,FRG,0:00:22.89
W,200m,munich,1972,6,christina heinich,GDR,0:00:22.89
W,200m,munich,1972,7,alice annum,GHA,0:00:22.99
W,200m,munich,1972,8,rose allwood,JAM,0:00:23.11
M,400m,munich,1972,1,vincent edward matthews,USA,0:00:44.66
M,400m,munich,1972,2,wayne curtis collett,USA,0:00:44.80
M,400m,munich,1972,3,julius sang,KEN,0:00:44.92
M,400m,munich,1972,4,charles asati,KEN,0:00:45.13
M,400m,munich,1972,5,horst-rüdiger schlöske,FRG,0:00:45.31
M,400m,munich,1972,6,markku juhani kukkoaho,FIN,0:00:45.49
M,400m,munich,1972,7,karl honz,FRG,0:00:45.68
W,400m,munich,1972,1,monika zehrt,GDR,0:00:51.08
W,400m,munich,1972,2,rita wilden-jahn,FRG,0:00:51.21
W,400m,munich,1972,3,kathleen hammond,USA,0:00:51.64
W,400m,munich,1972,4,helga seidler,GDR,0:00:51.86
W,400m,munich,1972,5,mabel fergerson,USA,0:00:51.96
W,400m,munich,1972,6,charlene louise rendina,AUS,0:00:51.99
W,400m,munich,1972,7,dagmar käsling,GDR,0:00:52.19
W,400m,munich,1972,8,györgyi balogh-szomov,HUN,0:00:52.39
M,800m,munich,1972,1,dave wottle,USA,0:01:45.86
M,800m,munich,1972,2,yevgeni arzhanov,URS,0:01:45.89
M,800m,munich,1972,3,mike boit,KEN,0:01:46.01
M,800m,munich,1972,4,franz-josef kemper,FRG,0:01:46.50
M,800m,munich,1972,5,robert ouko,KEN,0:01:46.53
M,800m,munich,1972,6,andrew william carter,GBR,0:01:46.55
M,800m,munich,1972,7,andrzej kupczyk,POL,0:01:47.10
M,800m,munich,1972,8,dieter fromm,GDR,0:01:47.96
W,800m,munich,1972,1,hildegard falck-janze,FRG,0:01:58.55
W,800m,munich,1972,2,niole sabaite,URS,0:01:58.65
W,800m,munich,1972,3,gunhild hoffmeister,GDR,0:01:59.19
W,800m,munich,1972,4,svetla zlateva,BUL,0:01:59.72
W,800m,munich,1972,5,vera nikolic,YUG,0:01:59.98
W,800m,munich,1972,6,ileana silai,ROU,0:02:00.04
W,800m,munich,1972,7,rosemary olivia stirling,GBR,0:02:00.15
W,800m,munich,1972,8,abby hoffman,CAN,0:02:00.17
M,110m hurdles,munich,1972,1,rodney jr. milburn,USA,0:00:13.24
M,110m hurdles,munich,1972,2,guy drut,FRA,0:00:13.34
M,110m hurdles,munich,1972,3,thomas hill,USA,0:00:13.48
M,110m hurdles,munich,1972,4,willie davenport,USA,0:00:13.50
M,110m hurdles,munich,1972,5,frank siebeck,GDR,0:00:13.71
M,110m hurdles,munich,1972,6,leszek wodzynski,POL,0:00:13.72
M,110m hurdles,munich,1972,7,lubomir nadenicek,TCH,0:00:13.76
M,110m hurdles,munich,1972,8,petr čech,TCH,0:00:13.86
W,100m hurdles,munich,1972,1,annelie ehrhardt,GDR,0:00:12.59
W,100m hurdles,munich,1972,2,valeria bufanu-stefanescu,ROU,0:00:12.84
W,100m hurdles,munich,1972,3,karin richert-balzer,GDR,0:00:12.90
W,100m hurdles,munich,1972,4,pam kilborn-ryan,AUS,0:00:12.98
W,100m hurdles,munich,1972,5,teresa nowak,POL,0:00:13.17
W,100m hurdles,munich,1972,6,danuta straszynska,POL,0:00:13.18
W,100m hurdles,munich,1972,7,annerose krumpholz,GDR,0:00:13.27
W,100m hurdles,munich,1972,8,grazyna rabsztyn,POL,0:00:13.44
M,400m hurdles,munich,1972,1,john akii-bua,UGA,0:00:47.82
M,400m hurdles,munich,1972,2,ralph vernon mann,USA,0:00:48.51
M,400m hurdles,munich,1972,3,david peter hemery,GBR,0:00:48.52
M,400m hurdles,munich,1972,4,james michael seymour,USA,0:00:48.64
M,400m hurdles,munich,1972,5,rainer schubert,FRG,0:00:49.65
M,400m hurdles,munich,1972,6,stavros tziortzis,GRE,0:00:49.66
M,400m hurdles,munich,1972,7,yevgeni gavrilenko,URS,0:00:49.66
M,400m hurdles,munich,1972,8,yuri zorin,URS,0:00:50.25
M,1500m,munich,1972,1,pekka vasala,FIN,0:03:36.33
M,1500m,munich,1972,2,kipchoge keino,KEN,0:03:36.81
M,1500m,munich,1972,3,rodney dixon,NZL,0:03:37.46
M,1500m,munich,1972,4,mike boit,KEN,0:03:38.41
M,1500m,munich,1972,5,brendan foster,GBR,0:03:39.02
M,1500m,munich,1972,6,herman mignon,BEL,0:03:39.05
M,1500m,munich,1972,7,paul-heinz wellmann,FRG,0:03:40.08
M,1500m,munich,1972,8,vladimir pantelei,URS,0:03:40.24
M,1500m,munich,1972,9,anthony polhill,NZL,0:03:41.80
M,1500m,munich,1972,10,tom birger hansen,DEN,0:03:46.60
W,1500m,munich,1972,1,lyudmila bragina,URS,0:04:01.38
W,1500m,munich,1972,2,gunhild hoffmeister,GDR,0:04:02.83
W,1500m,munich,1972,3,paola pigni-cacchi,ITA,0:04:02.85
W,1500m,munich,1972,4,karin burneleit,GDR,0:04:04.11
W,1500m,munich,1972,5,sheila janet taylor-carey,GBR,0:04:04.81
W,1500m,munich,1972,6,ilja keizer-laman,NED,0:04:05.13
W,1500m,munich,1972,7,tamara pangelova,URS,0:04:06.45
W,1500m,munich,1972,8,jennifer louise orr-mcconell,AUS,0:04:12.15
W,1500m,munich,1972,9,bernardina boxem-lenferink,NED,0:04:13.10
M,5000m,munich,1972,1,lasse viren,FIN,0:13:26.42
M,5000m,munich,1972,2,mohamed gammoudi,TUN,0:13:27.33
M,5000m,munich,1972,3,ian stewart,GBR,0:13:27.61
M,5000m,munich,1972,4,steven roland prefontaine,USA,0:13:28.25
M,5000m,munich,1972,5,emiel puttemans,BEL,0:13:30.82
M,5000m,munich,1972,6,harald norpoth,FRG,0:13:32.58
M,5000m,munich,1972,7,per halle,NOR,0:13:34.38
M,5000m,munich,1972,8,nikolai sviridov,URS,0:13:39.31
M,5000m,munich,1972,9,frank eisenberg,GDR,0:13:40.84
M,5000m,munich,1972,10,javier alvarez salgado,ESP,0:13:41.83
M,5000m,munich,1972,11,ian john mccafferty,GBR,0:13:43.20
M,5000m,munich,1972,12,david colin bedford,GBR,0:13:43.22
M,5000m,munich,1972,13,juha väätainen,FIN,0:13:53.84
M,10000m,munich,1972,1,lasse viren,FIN,0:27:38.35
M,10000m,munich,1972,2,emiel puttemans,BEL,0:27:39.58
M,10000m,munich,1972,3,miruts yifter,ETH,0:27:40.96
M,10000m,munich,1972,4,mariano haro cisneros,ESP,0:27:48.14
M,10000m,munich,1972,5,frank charles shorter,USA,0:27:51.32
M,10000m,munich,1972,6,david colin bedford,GBR,0:28:05.44
M,10000m,munich,1972,7,daniel korica,YUG,0:28:15.18
M,10000m,munich,1972,8,abdel kader zaddem,TUN,0:28:18.17
M,10000m,munich,1972,9,josef jansky,TCH,0:28:23.59
M,10000m,munich,1972,10,juan maximo martinez,MEX,0:28:44.08
M,10000m,munich,1972,11,pavlo andreiev,URS,0:28:46.27
M,10000m,munich,1972,12,javier alvarez salgado,ESP,0:28:56.38
M,10000m,munich,1972,13,paul mose,KEN,0:29:02.87
M,10000m,munich,1972,14,willy polleunis,BEL,0:29:10.15
M,marathon,munich,1972,1,frank charles shorter,USA,2:12:19.80
M,marathon,munich,1972,2,karel lismont,BEL,2:14:31.80
M,marathon,munich,1972,3,mamo wolde,ETH,2:15:08.40
M,marathon,munich,1972,4,kenneth clark moore,USA,2:15:39.80
M,marathon,munich,1972,5,kenji kimihara,JPN,2:16:27.00
M,marathon,munich,1972,6,ronald hill,GBR,2:16:30.60
M,marathon,munich,1972,7,don macgregor,GBR,2:16:34.40
M,marathon,munich,1972,8,jack foster,NZL,2:16:56.20
M,marathon,munich,1972,9,jack stangl bacheler,USA,2:17:38.20
M,marathon,munich,1972,10,lengissa bedane,ETH,2:18:36.80
M,marathon,munich,1972,11,seppo olavi nikkari,FIN,2:18:49.40
M,marathon,munich,1972,12,akio usami,JPN,2:18:58.00
M,marathon,munich,1972,13,derek clayton,AUS,2:19:49.60
M,marathon,munich,1972,14,yuri velikorodnykh,URS,2:20:02.20
M,marathon,munich,1972,15,anatolijus baranovas,URS,2:20:10.40
M,marathon,munich,1972,16,paul angenvoorth,FRG,2:20:19.00
M,marathon,munich,1972,17,richard mabusa,SWZ,2:20:39.60
M,marathon,munich,1972,18,demisse wolde,ETH,2:20:44.00
M,marathon,munich,1972,19,reino ensio paukkonen,FIN,2:21:06.40
M,marathon,munich,1972,20,colin kirkham,GBR,2:21:54.80
M,marathon,munich,1972,21,antonio brutti,ITA,2:22:12.00
M,marathon,munich,1972,22,david closs mckenzie,NZL,2:22:19.20
M,marathon,munich,1972,23,daniel mcdaid,IRL,2:22:25.20
M,marathon,munich,1972,24,renato martini,ITA,2:22:41.40
M,marathon,munich,1972,25,eckhard lesse,GDR,2:22:49.60
M,marathon,munich,1972,26,jacinto sabinal,MEX,2:22:56.60
M,marathon,munich,1972,27,gyula toth,HUN,2:22:59.80
M,marathon,munich,1972,28,fernand kolbeck,FRA,2:23:01.20
M,marathon,munich,1972,29,hernan barreneche,COL,2:23:40.00
M,marathon,munich,1972,30,jorgen pilegaard jensen,DEN,2:24:00.20
M,marathon,munich,1972,31,manfred steffny,FRG,2:24:25.40
M,marathon,munich,1972,32,lutz philipp,FRG,2:24:25.40
M,marathon,munich,1972,33,ferenc szekeres,HUN,2:25:17.60
M,marathon,munich,1972,34,terence manners,NZL,2:25:29.20
M,marathon,munich,1972,35,igor shcherbak,URS,2:25:37.40
M,marathon,munich,1972,36,yoshiaki unetani,JPN,2:25:59.00
M,marathon,munich,1972,37,chang-son kim,PRK,2:26:45.60
M,marathon,munich,1972,38,francesco de menego,ITA,2:26:52.20
M,marathon,munich,1972,39,agustin fernandez diaz,ESP,2:27:14.20
M,marathon,munich,1972,40,edward stawiarz,POL,2:28:12.40
M,marathon,munich,1972,41,armando aldegalega,POR,2:28:24.60
M,marathon,munich,1972,42,desmond mcgann,IRL,2:28:31.60
M,marathon,munich,1972,43,carlos cuque,GUA,2:28:37.00
M,marathon,munich,1972,44,alfons sidler,SUI,2:29:09.20
M,marathon,munich,1972,45,alfredo penaloza,MEX,2:29:51.00
M,marathon,munich,1972,46,walter van renterghem,BEL,2:29:58.40
M,marathon,munich,1972,47,donie walsh,IRL,2:31:12.00
M,marathon,munich,1972,48,alvaro mejia flores,COL,2:31:56.40
M,marathon,munich,1972,49,man hyong ryu,PRK,2:32:29.40
M,marathon,munich,1972,50,carlos perez alonso,ESP,2:33:22.60
M,marathon,munich,1972,51,rafael tadeo polomares,MEX,2:35:48.40
M,marathon,munich,1972,52,víctor mora,COL,2:37:34.60
M,marathon,munich,1972,53,fernando molina,ARG,2:38:18.60
M,marathon,munich,1972,54,julio f. quevedo elias,GUA,2:40:38.60
M,marathon,munich,1972,55,ramon cabrera,ARG,2:42:37.20
M,marathon,munich,1972,56,matthews kambale,MAW,2:45:50.00
M,marathon,munich,1972,57,thein hla,MYA,2:48:53.20
M,marathon,munich,1972,58,ricardo condorri,BOL,2:56:11.40
M,marathon,munich,1972,59,fulgence rwabu,UGA,2:57:04.40
M,marathon,munich,1972,60,bhakta bahadur sapkota,NEP,2:57:58.80
M,marathon,munich,1972,61,crispin quispe,BOL,3:07:22.80
M,marathon,munich,1972,62,maurice charlotin,HAI,3:29:21.00
M,100m,mexico city,1968,1,james ray hines,USA,0:00:9.90
M,100m,mexico city,1968,2,lennox miller,JAM,0:00:10.00
M,100m,mexico city,1968,3,charles edward greene,USA,0:00:10.00
M,100m,mexico city,1968,4,pablo montes casanova,CUB,0:00:10.10
M,100m,mexico city,1968,5,roger bambuck,FRA,0:00:10.10
M,100m,mexico city,1968,6,melvin jr. pender,USA,0:00:10.10
M,100m,mexico city,1968,7,henry winston harry jerome,CAN,0:00:10.10
M,100m,mexico city,1968,8,jean-louis ravelomanantsoa,MAD,0:00:10.20
W,100m,mexico city,1968,1,wyomia tyus,USA,0:00:11.00
W,100m,mexico city,1968,2,barbara ann ferrell,USA,0:00:11.10
W,100m,mexico city,1968,3,irena szewińska,POL,0:00:11.10
W,100m,mexico city,1968,4,raelene ann boyle,AUS,0:00:11.10
W,100m,mexico city,1968,5,margaret johnson bailes,USA,0:00:11.30
W,100m,mexico city,1968,6,dianne marie bowering,AUS,0:00:11.40
W,100m,mexico city,1968,7,cheng chi,TPE,0:00:11.50
W,100m,mexico city,1968,8,miguelina cobian hechevarria,CUB,0:00:11.60
M,200m,mexico city,1968,1,thomas c. smith,USA,0:00:19.80
M,200m,mexico city,1968,2,peter george norman,AUS,0:00:20.00
M,200m,mexico city,1968,3,john wesley carlos,USA,0:00:20.00
M,200m,mexico city,1968,4,edwin roberts,TTO,0:00:20.30
M,200m,mexico city,1968,5,roger bambuck,FRA,0:00:20.50
M,200m,mexico city,1968,6,lawrence ronald questad,USA,0:00:20.60
M,200m,mexico city,1968,7,mike fray,JAM,0:00:20.60
M,200m,mexico city,1968,8,joachim eigenherr,FRG,0:00:20.60
W,200m,mexico city,1968,1,irena szewińska,POL,0:00:22.50
W,200m,mexico city,1968,2,raelene ann boyle,AUS,0:00:22.70
W,200m,mexico city,1968,3,jennifer lamy-frank,AUS,0:00:22.80
W,200m,mexico city,1968,4,barbara ann ferrell,USA,0:00:22.90
W,200m,mexico city,1968,5,nicole montandon-pani,FRA,0:00:23.00
W,200m,mexico city,1968,6,wyomia tyus,USA,0:00:23.00
W,200m,mexico city,1968,7,margaret johnson bailes,USA,0:00:23.10
W,200m,mexico city,1968,8,judith stöck,FRG,0:00:23.20
M,400m,mexico city,1968,1,lee edward evans,USA,0:00:43.80
M,400m,mexico city,1968,2,george lawrence james,USA,0:00:43.90
M,400m,mexico city,1968,3,ronald john ii freeman,USA,0:00:44.40
M,400m,mexico city,1968,4,amadou gakou,SEN,0:00:45.00
M,400m,mexico city,1968,5,martin jellinghaus,FRG,0:00:45.30
M,400m,mexico city,1968,6,tegegne bezabeh,ETH,0:00:45.40
M,400m,mexico city,1968,7,andrzej badenski,POL,0:00:45.40
M,400m,mexico city,1968,8,amos omolo,UGA,0:00:47.60
W,400m,mexico city,1968,1,colette besson,FRA,0:00:52.00
W,400m,mexico city,1968,2,lillian barbara board,GBR,0:00:52.10
W,400m,mexico city,1968,3,nataliya pechonkina-chistyakova,URS,0:00:52.20
W,400m,mexico city,1968,4,janet mary simpson,GBR,0:00:52.50
W,400m,mexico city,1968,5,aurelia catalina penton conde,CUB,0:00:52.70
W,400m,mexico city,1968,6,jarvis scott,USA,0:00:52.70
W,400m,mexico city,1968,7,helga henning,FRG,0:00:52.80
W,400m,mexico city,1968,8,hermina johanna van der hoeven-jansen,NED,0:00:53.00
M,800m,mexico city,1968,1,ralph doubell,AUS,0:01:44.30
M,800m,mexico city,1968,2,wilson chuma kiprugut,KEN,0:01:44.50
M,800m,mexico city,1968,3,thomas francis farrell,USA,0:01:45.40
M,800m,mexico city,1968,4,walter adams,FRG,0:01:45.80
M,800m,mexico city,1968,5,jozef plachý,TCH,0:01:45.90
M,800m,mexico city,1968,6,dieter fromm,GDR,0:01:46.20
M,800m,mexico city,1968,7,thomas saisi,KEN,0:01:47.50
M,800m,mexico city,1968,8,benedict cayenne,TTO,0:01:54.30
W,800m,mexico city,1968,1,madeline manning,USA,0:02:00.90
W,800m,mexico city,1968,2,ileana silai,ROU,0:02:02.50
W,800m,mexico city,1968,3,maria francisca p. gommers,NED,0:02:02.60
W,800m,mexico city,1968,4,sheila janet taylor-carey,GBR,0:02:03.80
W,800m,mexico city,1968,5,doris elaine brown,USA,0:02:03.90
W,800m,mexico city,1968,6,patricia barbara lowe-cropper,GBR,0:02:04.20
W,800m,mexico city,1968,7,abby hoffman,CAN,0:02:06.80
W,800m,mexico city,1968,8,maryvonne dupureur,FRA,0:02:08.20
M,110m hurdles,mexico city,1968,1,willie davenport,USA,0:00:13.30
M,110m hurdles,mexico city,1968,2,ervin hall,USA,0:00:13.40
M,110m hurdles,mexico city,1968,3,eddy ottoz,ITA,0:00:13.40
M,110m hurdles,mexico city,1968,4,leonard coleman,USA,0:00:13.60
M,110m hurdles,mexico city,1968,5,werner trzmiel,FRG,0:00:13.60
M,110m hurdles,mexico city,1968,6,bo forssander,SWE,0:00:13.70
M,110m hurdles,mexico city,1968,7,marcel duriez,FRA,0:00:13.70
M,110m hurdles,mexico city,1968,8,pierre schoebel,FRA,0:00:14.00
M,400m hurdles,mexico city,1968,1,david peter hemery,GBR,0:00:48.10
M,400m hurdles,mexico city,1968,2,gerhard hennige,FRG,0:00:49.00
M,400m hurdles,mexico city,1968,3,john sherwood,GBR,0:00:49.00
M,400m hurdles,mexico city,1968,4,geoffrey peter vanderstock,USA,0:00:49.00
M,400m hurdles,mexico city,1968,5,vyacheslav skomorokhov,URS,0:00:49.10
M,400m hurdles,mexico city,1968,6,ronald howard whitney,USA,0:00:49.20
M,400m hurdles,mexico city,1968,7,rainer schubert,FRG,0:00:49.20
M,400m hurdles,mexico city,1968,8,roberto frinolli,ITA,0:00:50.10
M,1500m,mexico city,1968,1,kipchoge keino,KEN,0:03:34.90
M,1500m,mexico city,1968,2,james ronald ryun,USA,0:03:37.80
M,1500m,mexico city,1968,3,bodo tümmler,FRG,0:03:39.00
M,1500m,mexico city,1968,4,harald norpoth,FRG,0:03:42.50
M,1500m,mexico city,1968,5,john h. whetton,GBR,0:03:43.80
M,1500m,mexico city,1968,6,jacques boxberger,FRA,0:03:46.60
M,1500m,mexico city,1968,7,henryk szordykowski,POL,0:03:46.60
M,1500m,mexico city,1968,8,josef odlozil,TCH,0:03:48.60
M,1500m,mexico city,1968,9,tom von ruden,USA,0:03:49.20
M,1500m,mexico city,1968,10,benjamin wabura jipcho,KEN,0:03:51.20
M,1500m,mexico city,1968,11,andre de hertoghe,BEL,0:03:53.60
M,1500m,mexico city,1968,12,martin william liquori,USA,0:04:18.20
M,5000m,mexico city,1968,1,mohamed gammoudi,TUN,0:14:05.00
M,5000m,mexico city,1968,2,kipchoge keino,KEN,0:14:05.20
M,5000m,mexico city,1968,3,nabiba naftali temu,KEN,0:14:06.40
M,5000m,mexico city,1968,4,juan maximo martinez,MEX,0:14:10.80
